t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
10289.336816002,1784216095.0292757,0.0,0.0,0.0,0.0,0.0,1500000,65.55,3108.609375,2.35413964121165,0.500044212132,0.4420087643595201,5.07324,0x0,5.0375000000000005,0.06375,0.321140625
10289.440051951,1784216095.1325119,63.63636363636363,90.9090909090909,72.72727272727273,77.77777777777777,77.5,2400000,66.65,3108.609375,6.048385470044905,3.9948510489160003,0.5633842983400399,5.16302,0x0,5.03875,0.06375,0.32122031250000005
10289.539713674,1784216095.2321732,100.0,100.0,100.0,100.0,100.0,2400000,67.75,3096.5,8.834271474864526,6.728885311918,0.6738334591974801,5.05984,0x0,5.0512500000000005,0.0625,0.31570312500000003
10289.636825313,1784216095.3292854,100.0,100.0,100.0,100.0,97.5,2400000,67.75,3096.5,9.427994966699119,7.362003026689999,0.621091403529,5.13488,0x0,5.04625,0.06375,0.3216984375
10289.736822911,1784216095.429283,80.0,90.0,90.9090909090909,90.9090909090909,90.69767441860465,2400000,68.3,3095.53125,8.719950522741303,6.4249068110832,0.6487518229631001,5.14024,0x0,5.03,0.065,0.32695
10289.838432082,1784216095.5308917,100.0,100.0,100.0,100.0,95.0,2400000,68.85,3108.328125,8.84399690920302,6.4076360416860005,0.7890305340955399,5.05984,0x0,5.04625,0.06375,0.3216984375
10289.936968515,1784216095.6294305,100.0,100.0,90.0,90.0,97.43589743589743,2400000,69.4,3117.09375,5.76678567456,3.282121512576,0.8712325650663,5.12818,0x0,5.045,0.06375,0.32161875
10290.040088222,1784216095.7325501,90.9090909090909,100.0,100.0,100.0,95.34883720930233,2400000,68.85,3099.171875,5.64505022574654,3.372269942946,0.8435979827011,5.1121,0x0,5.04625,0.06375,0.3216984375
10290.136842505,1784216095.8293023,100.0,90.9090909090909,100.0,100.0,97.43589743589743,2400000,69.4,3107.40625,4.5226917770650195,2.0887347244499996,0.7604522487277598,5.12684,0x0,5.05625,0.06375,0.3223359375
10290.240023342,1784216095.932483,9.090909090909092,55.55555555555556,0.0,45.45454545454545,27.5,2400000,69.4,3130.125,4.0880221616883,1.9435560567219998,0.5535070959338,5.1188,0x0,5.0512500000000005,0.06375,0.3220171875
10290.336816681,1784216096.0292761,0.0,0.0,90.0,11.11111111111111,25.641025641025642,2400000,69.4,3134.78125,3.93145185336349,1.9179468938400002,0.5496905703742,5.12684,0x0,5.0525,0.06375,0.322096875
10290.436828613,1784216096.129289,63.63636363636363,70.0,60.0,70.0,65.0,2400000,68.85,3147.375,4.85330171746952,2.98022826024,0.440602296021,5.1456,0x0,5.05,0.06375,0.3219375
10290.536820692,1784216096.2292807,11.11111111111111,11.11111111111111,0.0,10.0,10.256410256410257,1500000,68.3,3147.8125,2.70545854471191,0.79656665349,0.4517215524845001,5.09602,0x0,5.0525,0.06375,0.322096875
10290.636817752,1784216096.3292778,0.0,16.666666666666668,9.090909090909092,0.0,2.5641025641025643,1700000,67.75,3152.953125,2.69500636039055,0.781341508035,0.49992407321384996,5.12416,0x0,5.0525,0.0675,0.34104375000000003
10290.736826258,1784216096.429286,0.0,0.0,10.0,0.0,5.0,1500000,67.75,3152.953125,2.6216277274945603,0.7820683734220001,0.44065872688919994,5.1322,0x0,5.05375,0.06375,0.3221765625
10290.836820781,1784216096.5292804,0.0,0.0,10.0,0.0,2.5641025641025643,1500000,67.2,3152.953125,3.20612968054663,1.331426651328,0.44456593041232,5.11746,0x0,5.055,0.06375,0.32225624999999997
10290.936818879,1784216096.6292784,0.0,10.0,10.0,0.0,2.5641025641025643,1500000,66.1,3152.953125,2.6290852953614703,0.77360536687005,0.4401339472433,5.12416,0x0,5.055,0.065,0.328575
10291.036821514,1784216096.7292812,0.0,0.0,10.0,0.0,2.5,1600000,67.2,3152.953125,2.6279567734615594,0.781826115024,0.43801177569436,5.12416,0x0,5.03125,0.17375000000000002,0.8741796875000001
